user_id,total_amount,number_transactions,avg_amount,first_transaction,last_transaction,transaction_period
user_12652,182.98000000000002,5,36.596000000000004,2018-12-01 10:15:34.332689,2019-04-17 02:28:38.856689,136.5
user_12653,3873.679999999991,220,17.607636363636324,2018-04-06 13:34:26.897877,2019-02-02 05:53:25.621877,301.5
user_12654,9209.14,329,27.99130699088146,2018-06-19 15:31:19.420403,2019-05-09 02:22:28.351403,323.5
user_12655,6978.239999999999,121,57.67140495867768,2018-04-07 19:51:41.941260,2019-05-09 14:38:20.460260,396.5
user_12656,34.03,4,8.5075,2018-06-08 18:52:57.985760,2018-08-18 22:10:21.527760,71.5
user_12657,6145.750000000002,105,58.5309523809524,2018-04-17 04:07:45.743984,2019-04-30 05:33:40.071984,378.5
user_12658,8.51,1,8.51,2018-03-04 23:10:31.577577,2018-03-04 23:10:31.577577,0.5
user_12659,5630.16,32,175.9425,2018-03-05 20:27:28.534156,2018-10-29 20:09:49.606156,237.5
user_1266,46297.58999999997,706,65.57732294617558,2018-05-30 19:15:17.363819,2019-05-10 02:03:01.719819,344.5
user_12660,6265.4000000000015,80,78.31750000000002,2018-09-06 15:34:10.414553,2019-05-11 19:07:45.113553,247.5
user_12661,1040.2,18,57.78888888888889,2018-12-17 20:14:20.476161,2019-04-25 04:30:40.599161,128.5
user_12662,773.2,41,18.858536585365854,2018-01-02 16:29:39.318937,2019-05-07 17:26:06.194937,490.5
user_12663,2328.65,71,32.79788732394366,2018-10-18 15:55:42.144142,2019-04-19 19:33:41.899142,183.5
user_12664,2119.05,121,17.512809917355373,2018-04-09 00:37:56.581545,2019-04-13 15:58:21.449545,369.5
user_12665,253.89999999999998,10,25.389999999999997,2018-12-19 16:07:14.737750,2019-05-11 17:06:05.221750,143.5
user_12666,248540.54999999996,25,9941.621999999998,2018-05-18 06:03:31.553018,2019-04-28 17:10:49.448018,345.5
user_12667,2500.5000000000005,45,55.56666666666668,2018-06-18 01:42:37.359585,2018-12-02 23:33:13.884585,167.5
user_12668,6104.389999999999,123,49.629186991869915,2018-11-29 11:29:29.580131,2019-05-05 14:42:49.377131,157.5
user_12669,3466.0299999999984,143,24.237972027972017,2018-04-28 03:08:38.805591,2019-04-16 14:10:14.291591,353.5
user_1267,2529.7799999999997,23,109.99043478260869,2018-09-18 11:51:58.459266,2019-04-18 13:54:40.398266,212.5
user_12670,957.4699999999995,46,20.814565217391294,2018-11-14 17:28:50.553682,2019-05-04 11:39:48.036682,170.5
user_12671,1373.0600000000002,55,24.964727272727277,2018-09-02 02:48:53.691472,2019-03-12 11:04:41.436472,191.5
user_12672,4122.039999999997,248,16.621129032258054,2018-09-22 13:21:09.988892,2019-05-10 11:15:54.277892,229.5
user_12673,17741.75000000002,449,39.51391982182632,2018-02-18 17:43:02.994147,2019-05-12 13:18:15.473147,447.5
user_12674,1161.8600000000001,21,55.326666666666675,2018-09-21 06:53:50.624232,2019-02-20 16:12:26.826232,152.5
user_12676,5971.070000000001,4,1492.7675000000002,2019-02-08 18:15:47.481586,2019-03-22 04:25:44.405586,41.5
user_12677,380.35,4,95.0875,2018-12-25 16:11:03.240558,2019-03-11 14:43:37.739558,75.5
user_12678,158.29000000000002,5,31.658000000000005,2018-09-14 22:32:20.797239,2018-09-26 03:26:28.364239,11.5
user_12679,1597.15,96,16.636979166666666,2018-03-31 13:37:49.526284,2019-02-22 14:15:36.769284,328.5
user_1268,523.1099999999999,16,32.694374999999994,2018-06-03 20:32:50.329834,2019-05-05 15:39:07.329834,335.5
user_12680,3531.590000000001,75,47.08786666666668,2018-12-15 00:10:40.281109,2019-04-26 06:22:45.591109,132.5
user_12681,3678.8300000000017,291,12.64202749140894,2018-09-29 20:42:43.984754,2019-05-11 05:44:19.940754,223.5
user_12682,2204.6599999999994,58,38.011379310344815,2018-07-07 01:26:38.638279,2019-05-11 16:22:48.710279,308.5
user_12683,27340.259999999973,733,37.29912687585262,2018-10-26 11:48:26.493187,2019-05-11 01:45:22.488187,196.5
user_12684,4607.659999999997,213,21.632206572769938,2018-03-13 04:35:40.786792,2019-05-10 11:30:01.563792,423.5
user_12685,75.65,4,18.9125,2018-11-27 16:22:09.293579,2019-05-06 11:09:16.066579,159.5
user_12686,10144.590000000002,94,107.92117021276597,2018-05-26 04:02:42.486564,2019-05-05 03:52:33.543564,343.5
user_12688,298.47,26,11.479615384615386,2018-03-09 13:49:34.952267,2018-12-07 13:11:44.414267,272.5
user_12689,2062.1499999999996,41,50.29634146341463,2018-09-05 12:21:41.113622,2019-03-27 20:30:34.963622,203.5
user_1269,7732.1100000000015,154,50.208506493506505,2018-03-13 06:49:40.587167,2019-04-11 01:31:10.769167,393.5
user_12690,550.73,6,91.78833333333334,2018-06-08 00:14:32.244524,2018-08-23 11:53:39.453524,76.5
user_12691,4513.6500000000015,183,24.664754098360664,2018-11-02 08:37:09.048029,2019-05-10 01:20:14.854029,188.5
user_12692,1523.1699999999998,44,34.6175,2018-10-27 11:52:33.041433,2018-12-18 14:59:59.887433,52.5
user_12693,4542.289999999999,22,206.46772727272722,2018-05-05 23:05:05.027405,2019-05-02 09:51:58.681405,361.5
user_12694,160.12,17,9.418823529411766,2018-08-29 16:34:44.758811,2019-04-27 19:22:03.704811,241.5
user_12695,14571.730000000003,288,50.59628472222224,2018-05-08 02:50:27.019630,2019-05-09 05:06:45.669630,366.5
user_12696,6201.270000000007,164,37.812621951219555,2018-08-31 08:42:02.669642,2019-05-04 10:16:00.577642,246.5
user_12697,17360.73,96,180.8409375,2018-01-23 04:56:35.378226,2019-05-10 23:26:21.085226,472.5
user_12698,86.94000000000001,9,9.660000000000002,2018-07-07 06:56:12.261631,2018-10-05 06:16:54.054631,89.5
user_12699,6458.330000000002,180,35.87961111111112,2018-09-24 00:59:48.913266,2019-01-17 15:43:39.934266,115.5
user_127,964.48,32,30.14,2018-12-26 05:00:22.925263,2019-05-05 07:24:25.133263,130.5
user_1270,8843.37,191,46.3003664921466,2018-08-09 15:01:54.112599,2019-05-11 17:35:09.903599,275.5
user_12700,4945.089999999999,277,17.852310469314077,2018-03-12 04:59:10.157104,2019-05-12 03:44:20.127104,425.5
user_12701,150.06,8,18.7575,2018-12-17 18:55:01.784432,2019-04-18 22:02:36.633432,122.5
user_12702,1372.1199999999997,12,114.3433333333333,2019-04-08 11:36:15.708972,2019-04-26 21:27:54.392972,18.5
user_12703,3077.9600000000005,98,31.40775510204082,2018-09-18 04:41:11.839123,2019-05-04 05:06:48.137123,228.5
user_12704,3064.920000000001,33,92.87636363636366,2018-06-21 23:52:49.656381,2019-04-26 03:10:13.193381,308.5
user_12705,6900.900000000003,287,24.04494773519165,2018-06-16 04:28:54.038780,2019-05-14 07:04:08.838780,332.5
user_12706,3508.7400000000052,225,15.594400000000023,2019-02-17 03:46:33.850897,2019-05-09 15:02:46.943897,81.5
user_12707,231.88,11,21.08,2019-02-08 03:03:28.710289,2019-05-11 06:46:34.002289,92.5
user_12708,11578.02,43,269.25627906976746,2018-10-02 23:52:08.619564,2019-05-09 05:50:00.106564,218.5
user_12709,7360.97,105,70.10447619047619,2018-05-28 23:42:41.270493,2019-05-11 01:30:57.147493,347.5
user_1271,1299.23,16,81.201875,2018-12-21 18:57:54.379465,2019-04-08 12:30:14.062465,107.5
user_12710,1907.7700000000002,109,17.502477064220184,2018-08-23 23:00:48.037343,2019-05-07 06:49:40.388343,256.5
user_12711,3543.4499999999994,50,70.86899999999999,2018-02-24 20:00:10.909103,2019-03-12 17:56:10.178103,380.5
user_12712,14117.620000000064,922,15.311952277657337,2018-07-23 23:21:56.094635,2019-05-11 03:11:04.260635,291.5
user_12713,1167.1999999999998,58,20.12413793103448,2018-09-29 05:51:45.946180,2019-05-09 20:43:44.235180,222.5
user_12714,650.75,11,59.15909090909091,2018-11-02 10:56:58.290459,2019-04-06 05:13:32.221459,154.5
user_12715,10103.549999999997,426,23.717253521126754,2018-06-13 23:44:30.754987,2019-04-15 23:00:01.254987,305.5
user_12716,1178.9699999999998,49,24.060612244897953,2018-12-13 15:20:27.243611,2019-04-25 18:36:07.099611,133.5
user_12717,2502.9700000000003,34,73.61676470588236,2018-09-11 00:53:01.911139,2019-05-09 10:07:08.103139,240.5
user_12718,8247.260000000007,61,135.2009836065575,2018-10-06 14:15:24.874614,2019-04-24 15:56:05.247614,200.5
user_12719,29.82,5,5.964,2018-06-26 08:10:48.249266,2018-11-03 13:22:40.139266,130.5
user_1272,331.0900000000001,26,12.734230769230773,2018-06-23 00:51:13.666851,2018-09-03 17:14:04.880851,72.5
user_12720,8039.180000000003,228,35.25956140350878,2018-08-02 01:33:56.568280,2019-05-11 08:29:17.319280,282.5
user_12721,76.42999999999999,5,15.285999999999998,2019-01-06 06:19:11.441037,2019-03-14 01:30:06.042037,66.5
user_12722,208748.63999999993,10,20874.863999999994,2019-01-03 10:50:13.536429,2019-01-05 16:22:45.990429,2.5
user_12723,23086.41,164,140.77079268292684,2018-11-27 03:28:01.114456,2019-05-06 12:13:16.325456,160.5
user_12724,8862.849999999999,80,110.78562499999998,2018-03-15 04:26:48.373561,2019-05-03 11:43:50.769561,414.5
user_12725,1214.6900000000003,128,9.489765625000002,2018-06-24 08:52:26.977167,2019-05-03 18:47:58.758167,313.5
user_12726,9825.110000000002,56,175.4483928571429,2018-12-03 18:34:46.911887,2019-05-08 15:57:48.457887,155.5
user_12727,7050.149999999996,72,97.91874999999995,2018-03-01 22:21:11.822543,2019-04-27 04:32:11.096543,421.5
user_12728,75808.43999999996,354,214.14813559322022,2018-05-01 06:15:41.838768,2019-05-10 03:29:16.388768,373.5
user_12729,5481.569999999997,148,37.03763513513511,2018-10-02 01:37:21.471520,2019-05-03 20:23:49.677520,213.5
user_1273,6756.849999999999,64,105.57578124999999,2018-09-07 02:48:37.540217,2019-05-10 08:14:58.845217,245.5
user_12730,7530.54,138,54.56913043478261,2018-12-08 23:24:20.209932,2019-04-30 10:34:11.714932,142.5
user_12731,1353.9700000000003,26,52.07576923076924,2018-10-18 20:25:06.580582,2018-12-04 04:08:35.090582,46.5
user_12732,4872.719999999998,133,36.636992481202995,2018-07-07 07:54:27.437457,2019-04-29 01:39:30.523457,295.5
user_12733,2071.0199999999995,183,11.317049180327865,2018-03-23 16:10:21.148465,2019-01-17 13:26:18.113465,299.5
user_12734,3498.460000000001,122,28.67590163934427,2018-08-19 18:55:37.043250,2019-04-20 18:46:43.490250,243.5
user_12735,289.09000000000003,7,41.298571428571435,2019-03-06 19:13:04.866121,2019-04-18 09:21:53.437121,42.5
user_12736,13360.569999999992,477,28.009580712788242,2018-10-15 15:20:28.555121,2019-05-09 21:58:16.119121,206.5
user_12737,1879.55,51,36.85392156862745,2018-11-01 13:26:55.415834,2019-04-29 04:25:21.047834,178.5
user_12738,445.39000000000004,20,22.2695,2018-08-07 09:26:41.572786,2019-03-24 16:01:09.752786,229.5
user_12739,1416.71,18,78.70611111111111,2018-12-18 20:05:45.849579,2019-05-12 00:34:29.577579,144.5
user_1274,22.119999999999997,2,11.059999999999999,2018-06-19 10:13:03.139418,2018-06-19 10:17:55.028418,0.5
user_12740,22822.69999999999,200,114.11349999999995,2018-06-20 16:17:04.697118,2019-05-09 22:58:27.984118,323.5
user_12741,6233.210000000003,212,29.401933962264163,2018-05-26 10:34:08.630501,2019-05-05 08:01:23.818501,343.5
user_12742,17985.31,274,65.63981751824818,2018-03-07 22:14:56.725760,2018-07-10 12:13:14.100760,124.5
user_12743,2645.120000000001,97,27.26927835051547,2018-04-05 19:32:06.478868,2019-04-28 06:47:47.362868,387.5
user_12744,20.0,2,10.0,2018-08-14 08:09:18.063860,2018-08-18 10:49:05.822860,4.5
user_12745,415.74,45,9.238666666666667,2018-08-11 19:16:13.748305,2019-04-15 13:54:52.947305,246.5
user_12746,17.02,2,8.51,2019-05-03 14:50:10.090751,2019-05-06 01:17:51.815751,2.5
user_12747,18229.420000000035,881,20.691736662883127,2018-12-23 22:40:12.265231,2019-05-11 20:23:58.667231,138.5
user_12748,1274.68,109,11.694311926605506,2018-06-04 13:09:50.887823,2018-12-15 17:41:55.530823,194.5
user_12749,8997.439999999999,301,29.89182724252491,2018-06-29 01:32:37.350420,2019-04-30 05:07:17.711420,305.5
user_1275,96.06000000000004,53,1.8124528301886802,2018-06-11 03:33:01.508571,2019-05-06 03:49:30.918571,329.5
user_12750,5209.72,52,100.18692307692308,2018-08-05 12:11:25.900241,2019-03-15 10:05:16.824241,221.5
user_12751,49.45,6,8.241666666666667,2018-09-08 17:35:40.730808,2018-12-04 18:01:59.101808,87.5
user_12752,10.0,1,10.0,2018-10-08 14:11:27.714634,2018-10-08 14:11:27.714634,0.5
user_12753,3830.59,56,68.40339285714286,2018-01-05 16:14:40.263487,2019-05-02 20:47:10.602487,482.5
user_12754,102.96000000000001,20,5.148000000000001,2018-05-12 23:56:39.750006,2019-02-01 03:39:58.527006,264.5
user_12755,20.0,2,10.0,2018-03-02 14:11:13.112056,2018-03-12 00:06:53.792056,9.5
user_12756,5808.999999999998,61,95.22950819672128,2018-08-31 14:32:17.968353,2019-05-02 09:10:43.172353,243.5
user_12757,9037.070000000023,289,31.27013840830458,2018-04-18 07:20:35.131339,2019-05-10 02:42:28.495339,386.5
user_12758,46564.88999999989,1493,31.188807769591353,2018-03-12 02:38:41.984968,2019-05-03 22:41:07.086968,417.5
user_12759,401.1,28,14.325000000000001,2018-07-05 01:13:07.283033,2019-05-08 01:17:44.773033,307.5
user_1276,2486.9400000000005,20,124.34700000000002,2018-03-26 14:55:33.401853,2018-04-21 16:46:22.914853,26.5
user_12760,60.0,2,30.0,2018-07-02 02:38:27.435358,2018-07-02 14:50:59.311358,0.5
user_12761,344.28,14,24.59142857142857,2018-04-07 11:20:31.768599,2018-05-11 20:05:12.649599,34.5
user_12762,2880.03,70,41.14328571428572,2018-09-07 03:31:23.656446,2019-05-09 08:06:20.356446,244.5
user_12764,480.40999999999997,28,17.1575,2018-06-30 07:42:37.526570,2018-12-10 20:26:33.129570,163.5
user_12765,11056.710000000001,48,230.348125,2018-06-12 22:15:03.604758,2019-05-01 08:53:31.262758,322.5
user_12767,2257.88,87,25.95264367816092,2018-05-05 03:14:57.538787,2019-04-25 18:48:01.462787,355.5
user_12768,47.540000000000006,6,7.923333333333335,2018-12-03 05:37:16.911788,2018-12-30 23:02:27.975788,27.5
user_12769,947.36,42,22.556190476190476,2018-03-24 21:11:52.218688,2018-11-24 20:48:39.752688,244.5
user_1277,2615.0799999999995,53,49.34113207547169,2018-09-21 08:32:42.453808,2019-04-22 15:06:13.059808,213.5
user_12770,2832.93,97,29.205463917525773,2018-07-21 14:47:15.695104,2019-05-04 23:16:22.357104,287.5
user_12771,10414.66999999999,505,20.623108910891066,2018-02-06 12:13:36.376630,2019-05-09 01:01:50.605630,456.5
user_12772,8.51,1,8.51,2018-12-29 06:59:34.601746,2018-12-29 06:59:34.601746,0.5
user_12773,4573.170000000001,97,47.146082474226816,2018-10-09 22:51:51.238670,2019-05-06 03:27:01.653670,208.5
user_12774,3120.979999999994,358,8.717821229050262,2018-12-16 15:47:31.094813,2019-05-11 03:54:39.748813,145.5
user_12775,1007.1100000000001,8,125.88875000000002,2018-09-13 18:28:52.617460,2019-05-03 15:12:21.882460,231.5
user_12776,8981.250000000004,328,27.381859756097573,2018-10-22 05:22:05.421495,2019-05-11 02:47:04.422495,200.5
user_12777,5934.820000000001,92,64.50891304347827,2018-08-25 18:37:09.921773,2019-05-11 18:04:34.229773,258.5
user_12778,6282.289999999999,126,49.859444444444435,2018-08-03 02:38:45.715498,2019-05-08 03:36:15.383498,278.5
user_12779,2158.520000000001,124,17.407419354838716,2018-12-02 06:32:48.682938,2019-05-10 05:11:28.586938,158.5
user_1278,3161.2300000000005,48,65.85895833333335,2018-10-28 11:19:49.087435,2019-01-08 16:55:11.250435,72.5
user_12780,7475.94,35,213.5982857142857,2018-10-15 07:33:41.805699,2019-02-25 21:41:10.203699,133.5
user_12781,9434.440000000031,408,23.123627450980468,2018-08-05 10:59:29.616296,2019-05-12 14:19:33.974296,280.5
user_12783,22378.28000000001,108,207.2062962962964,2018-11-10 07:54:13.849127,2019-05-10 08:53:16.997127,181.5
user_12784,337867.21999999986,138,2448.313188405796,2018-06-09 03:02:51.216380,2019-05-03 06:50:16.115380,328.5
user_12785,195.78,9,21.753333333333334,2018-06-16 08:46:04.271272,2018-11-21 20:43:06.678272,158.5
user_12786,3250.1400000000012,137,23.723649635036505,2018-02-03 15:58:44.304149,2019-05-07 06:28:39.220149,457.5
user_12787,317.75,3,105.91666666666667,2018-12-02 21:34:53.530128,2018-12-02 22:24:39.917128,0.5
user_12788,7381.219999999997,352,20.96937499999999,2018-02-24 15:37:22.090182,2019-05-06 02:35:21.932182,435.5
user_12789,137.65,14,9.832142857142857,2018-11-12 02:09:25.818272,2019-05-10 23:00:29.593272,179.5
user_1279,2445.7599999999998,17,143.86823529411762,2018-07-07 09:40:51.605702,2018-09-09 03:56:32.323702,63.5
user_12790,2847.9200000000014,112,25.427857142857157,2018-02-16 21:14:39.220809,2019-01-22 15:40:56.950809,339.5
user_12791,848.37,35,24.239142857142856,2018-12-13 03:42:47.879676,2019-04-24 11:35:11.613676,132.5
user_12792,193.65,19,10.192105263157895,2018-07-15 14:03:26.197844,2019-05-06 20:53:15.168844,295.5
user_12793,3309.2399999999993,66,50.139999999999986,2018-09-18 11:35:58.714820,2018-09-30 12:48:24.371820,12.5
user_12794,8088.620000000002,192,42.12822916666668,2018-11-07 14:49:38.121726,2019-05-11 11:11:37.793726,184.5
user_12795,4404.180000000001,83,53.06240963855423,2018-06-04 17:02:12.460594,2019-05-09 05:49:55.678594,338.5
user_12797,2674.479999999999,137,19.52175182481751,2018-11-23 07:40:06.773523,2019-05-10 21:01:21.792523,168.5
user_12798,8053.8,27,298.2888888888889,2018-09-27 05:19:40.395677,2019-05-03 01:32:12.004677,217.5
user_12799,8.51,1,8.51,2018-06-24 02:45:29.177683,2018-06-24 02:45:29.177683,0.5
user_128,6327.290000000002,154,41.086298701298716,2018-09-23 19:53:36.961409,2018-11-30 01:06:46.562409,67.5
user_1280,39.72,1,39.72,2018-12-15 09:55:52.412314,2018-12-15 09:55:52.412314,0.5
user_12800,209.83999999999997,9,23.31555555555555,2018-05-23 21:05:52.439287,2018-12-14 00:59:28.047287,204.5
user_12801,19049.179999999997,775,24.57958709677419,2018-05-30 04:02:22.784754,2019-05-10 06:47:07.225754,345.5
user_12802,11006.18000000003,599,18.374257095158647,2018-08-30 02:24:33.213784,2019-05-10 23:28:21.687784,253.5
user_12803,11.59,4,2.8975,2018-12-02 19:02:22.159550,2019-01-08 02:15:15.284550,36.5
user_12804,2802.8200000000015,116,24.16224137931036,2018-12-28 10:39:21.550079,2019-04-10 18:24:36.645079,103.5
user_12805,20425.100000000006,104,196.39519230769235,2018-12-03 12:25:21.551190,2019-05-11 08:31:35.485190,158.5
user_12806,400.89,26,15.418846153846154,2018-12-20 10:41:35.389207,2019-04-15 05:17:22.788207,115.5
user_12807,7069.5199999999995,58,121.88827586206895,2018-03-13 04:09:12.725496,2019-05-10 08:54:11.254496,423.5
user_12808,3345.9600000000037,254,13.173070866141746,2018-02-15 15:49:50.693478,2019-04-05 07:37:14.635478,413.5
user_12809,348.13,10,34.813,2018-12-30 04:50:19.293578,2019-04-19 07:49:43.547578,110.5
user_1281,15521.23,50,310.4246,2018-04-04 04:05:03.828691,2019-04-15 08:34:38.865691,376.5
user_12810,2117.31,73,29.004246575342464,2018-06-04 11:09:03.819757,2019-05-05 04:12:40.810757,334.5
user_12811,21343.810000000005,482,44.281763485477185,2018-05-31 18:41:34.355146,2019-05-10 18:44:47.851146,344.5
user_12812,474.89,17,27.93470588235294,2018-06-09 18:51:25.105214,2019-05-03 15:38:26.237214,327.5
user_12813,1920.909999999999,48,40.01895833333331,2018-05-27 11:55:20.231198,2019-04-20 18:55:44.348198,328.5
user_12814,54730.75999999998,739,74.06056833558861,2018-10-01 10:31:59.935943,2019-05-10 09:59:24.655943,220.5
user_12815,116.90999999999998,16,7.306874999999999,2018-05-31 06:58:10.216691,2019-03-06 12:56:47.227691,279.5
user_12816,100.46,5,20.092,2018-09-03 07:12:46.335998,2018-12-16 10:17:49.499998,104.5
user_12817,2659.4300000000007,110,24.17663636363637,2018-11-10 16:39:17.935699,2019-04-26 15:07:52.437699,166.5
user_12818,20.0,2,10.0,2018-12-22 04:18:03.631144,2018-12-22 10:45:44.217144,0.5
user_12819,5323.719999999995,113,47.11256637168137,2018-10-13 05:03:45.860139,2019-05-07 23:44:48.653139,206.5
user_1282,20.0,2,10.0,2018-03-08 15:23:56.160461,2018-03-11 14:37:01.756461,2.5
user_12820,4421.990000000001,109,40.56871559633028,2018-09-28 18:02:23.527385,2019-05-10 09:16:06.870385,223.5
user_12821,1219.63,18,67.75722222222223,2018-04-12 01:28:17.838534,2019-02-19 20:02:35.912534,313.5
user_12822,14475.61999999999,436,33.20096330275227,2018-07-21 21:33:55.423214,2019-04-04 19:40:36.617214,256.5
user_12823,290.3099999999999,55,5.278363636363634,2018-05-06 00:34:21.390588,2019-05-04 02:05:16.412588,363.5
user_12824,6668.96,37,180.24216216216217,2018-07-07 00:01:13.969059,2019-02-26 13:56:48.881059,234.5
user_12825,9655.92,67,144.11820895522388,2018-02-02 12:00:38.733085,2019-04-24 19:06:03.299085,446.5
user_12826,6078.45,81,75.04259259259258,2018-11-23 19:29:09.039921,2019-05-06 10:36:26.820921,163.5
user_12827,10270.750000000007,251,40.919322709163374,2018-08-11 16:42:18.599276,2019-05-07 07:56:57.640276,268.5
user_12828,5982.760000000003,366,16.346338797814216,2018-09-13 02:07:37.718004,2019-05-11 21:11:05.073004,240.5
user_12829,8959.750000000002,184,48.69429347826088,2018-07-20 05:19:29.916858,2019-05-06 02:39:55.222858,289.5
user_1283,598.4799999999999,17,35.20470588235293,2018-12-29 18:16:35.721935,2019-05-05 18:27:16.490935,127.5
user_12830,2548.3100000000013,68,37.47514705882355,2018-11-29 06:27:39.867329,2019-03-11 06:58:02.497329,102.5
user_12831,9028.460000000001,23,392.54173913043485,2019-01-16 06:28:47.343601,2019-05-11 09:42:13.992601,115.5
user_12832,5531.4800000000005,139,39.7948201438849,2018-05-18 00:15:29.085628,2019-04-12 06:31:19.831628,329.5
user_12833,2465.5600000000004,58,42.5096551724138,2018-08-05 12:55:23.340572,2019-05-10 12:48:48.394572,277.5
user_12834,24309.67,422,57.605853080568714,2018-11-10 12:59:37.593470,2019-05-01 16:59:51.131470,172.5
user_12835,3749.930000000004,329,11.397963525835879,2018-07-17 05:31:17.012422,2019-05-04 01:54:05.873422,290.5
user_12836,4086.3800000000015,117,34.9263247863248,2018-05-29 05:14:49.505625,2019-05-08 01:07:04.137625,343.5
user_12837,26.12,3,8.706666666666667,2018-02-18 13:54:10.445567,2018-02-22 06:20:43.719567,3.5
user_12838,56.97,3,18.99,2018-12-10 05:03:10.656055,2018-12-16 04:37:24.529055,5.5
user_12839,6674.99,76,87.82881578947368,2018-05-09 07:45:34.002459,2019-04-22 18:56:41.553459,348.5
user_1284,28944.969999999936,951,30.43635120925335,2018-06-29 09:25:55.353608,2019-05-06 09:54:38.305608,311.5
user_12840,1369.1900000000003,69,19.843333333333337,2018-11-02 23:18:52.397289,2019-05-04 02:25:42.968289,182.5
user_12841,13.61,2,6.805,2018-06-21 10:41:01.685644,2018-06-21 10:55:57.029644,0.5
user_12842,61.33999999999999,8,7.667499999999999,2018-12-06 15:44:49.965979,2019-04-13 09:32:02.817979,127.5
user_12843,27472.639999999952,522,52.62957854406121,2018-09-21 02:20:05.636763,2019-05-05 04:52:50.679763,226.5
user_12844,510.65,7,72.95,2018-01-21 15:01:30.247747,2018-02-06 17:36:47.104747,16.5
user_12846,140.0,6,23.333333333333332,2018-06-19 23:47:14.201281,2018-09-03 02:04:05.395281,75.5
user_12847,101.53,5,20.306,2019-01-01 15:52:01.546969,2019-05-01 18:22:53.740969,120.5
user_12848,1081.9899999999998,9,120.22111111111109,2018-12-26 07:09:28.854732,2019-05-07 04:47:25.293732,131.5
user_12849,2155.3,57,37.81228070175439,2018-08-13 01:09:19.714191,2019-05-05 02:04:49.639191,265.5
user_1285,29350.110000000022,1231,23.84249390739238,2018-06-05 02:05:10.020909,2019-05-11 02:54:25.457909,340.5
user_12850,8415.460000000001,86,97.85418604651164,2018-01-12 17:44:07.061817,2019-04-28 03:42:06.299817,470.5
user_12851,5628.449999999998,104,54.119711538461516,2018-02-11 11:11:44.683697,2019-05-10 10:30:44.935697,452.5
user_12852,217.0,8,27.125,2018-11-22 13:06:29.050971,2019-04-26 03:30:09.823971,154.5
user_12853,400.0,13,30.76923076923077,2018-10-10 00:35:48.092231,2019-04-23 20:15:33.873231,195.5
user_12854,1984.2,127,15.623622047244094,2018-12-19 20:02:52.768305,2019-05-09 11:24:49.166305,140.5
user_12855,167.34,6,27.89,2019-01-30 03:04:05.621005,2019-03-05 20:35:37.786005,34.5
user_12856,42.55,1,42.55,2018-10-22 00:49:52.136306,2018-10-22 00:49:52.136306,0.5
user_12857,7409.770000000002,433,17.11263279445728,2018-09-10 00:20:49.934832,2019-03-29 02:48:04.773832,200.5
user_12858,22419.00999999997,603,37.179121061359815,2018-07-10 19:28:41.335995,2019-05-09 13:51:54.556995,302.5
user_12859,18029.559999999998,205,87.9490731707317,2018-03-01 13:32:36.387790,2019-01-18 17:48:02.300790,323.5
user_1286,1894.789999999999,146,12.97801369863013,2018-05-03 08:18:19.779147,2019-05-09 18:31:58.634147,371.5
user_12860,3364.9699999999993,92,36.57576086956521,2018-12-29 18:30:10.663655,2019-04-10 09:39:32.704655,101.5
user_12861,550.97,7,78.71000000000001,2018-01-02 07:06:43.558419,2018-08-23 08:57:13.994419,233.5
user_12862,26351.240000000027,861,30.605389082462285,2018-07-13 00:35:19.003522,2019-05-10 05:34:00.076522,301.5
user_12863,2272.3400000000006,44,51.64409090909092,2018-05-23 03:41:00.905049,2019-05-06 22:10:48.842049,348.5
user_12864,335.55999999999995,10,33.556,2018-10-13 15:49:43.893515,2019-01-25 21:31:13.200515,104.5
user_12865,4014.0199999999995,77,52.13012987012986,2018-07-13 15:34:09.979361,2019-03-12 09:06:02.310361,241.5
user_12866,13572.719999999998,231,58.75636363636362,2018-05-12 22:57:32.443279,2019-05-10 18:04:33.238279,362.5
user_12867,17930.64999999998,279,64.26756272401427,2019-01-03 03:00:58.863483,2019-05-10 14:56:00.504483,127.5
user_12868,13219.459999999994,431,30.67160092807423,2018-01-23 06:22:45.803091,2018-07-08 21:38:02.545091,166.5
user_12869,5.97,2,2.985,2019-05-03 18:44:16.218943,2019-05-03 18:48:30.825943,0.5
user_12870,434.68,11,39.516363636363636,2018-10-03 22:54:21.232739,2019-02-13 07:41:36.781739,132.5
user_12871,1970.8499999999995,25,78.83399999999997,2019-01-15 09:03:20.434508,2019-05-10 10:55:05.027508,115.5
user_12872,1380.4099999999996,46,30.008913043478252,2018-05-30 18:07:00.778876,2019-04-24 14:43:21.542876,328.5
user_12873,8362.050000000014,167,50.072155688622836,2018-06-25 08:39:59.495881,2019-05-09 13:12:18.108881,318.5
user_12874,1059.0000000000002,31,34.161290322580655,2018-10-29 08:42:58.824794,2019-05-07 12:14:04.681794,190.5
user_12875,69.16,6,11.526666666666666,2018-05-17 15:10:48.999133,2019-05-02 14:13:34.498133,349.5
user_12876,24.990000000000002,3,8.33,2018-09-17 08:40:55.826242,2019-03-06 01:17:21.617242,169.5
user_12877,3945.08,112,35.22392857142857,2018-04-28 02:05:20.597847,2019-05-11 05:35:52.098847,378.5
user_12878,24450.999999999985,604,40.48178807947018,2018-11-17 15:26:10.969508,2019-05-11 17:41:35.193508,175.5
